DrugID	DrugName	AvgRank	AvgScore
DB02740	3-Indolebutyric Acid	3861.0	28.646452
DB12096	PF-05175157	3862.0	28.646397
DB08540	2-[4-(2H-1,4-BENZOTHIAZINE-3-YL)-PIPERAZINE-1-LY]-1,3-THIAZOLE-4-CARBOXYLIC ACID ETHYLESTER	3863.0	28.6447
DB06472	Fradafiban	3864.0	28.640266
DB11399	Dirlotapide	3865.0	28.639498
DB08186	(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE	3866.0	28.632812
DB08584	6-{[6-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazin-3-yl]sulfanyl}quinoline	3867.0	28.632395
DB08156	3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID	3868.0	28.630808
DB12998	PF-00217830	3869.0	28.629728
DB08221	N-{4-METHYL-3-[(3-PYRIMIDIN-4-YLPYRIDIN-2-YL)AMINO]PHENYL}-3-(TRIFLUOROMETHYL)BENZAMIDE	3870.0	28.622587
DB14726	Dabigatran	3871.0	28.621984
DB06581	Bevirimat	3872.0	28.61883
DB00587	Cinalukast	3873.0	28.61807
DB03851	Carbazole Butanoic Acid	3874.0	28.61705
DB01644	3,6-dihydroxy-xanthene-9-propionic acid	3875.0	28.616335
DB03541	10-Propargyl-5,8-Dideazafolic Acid	3876.0	28.614025
DB08728	5-(3-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)propyl)-3-methyl isoxazole	3877.0	28.612164
DB07096	6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE	3878.0	28.607685
DB07369	N-(3-chlorophenyl)-N-methyl-2-oxo-3-[(3,4,5-trimethyl-1H-pyrrol-2-yl)methyl]-2H-indole-5-sulfonamide	3879.0	28.60707
DB07162	4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide	3880.0	28.605885
DB13191	Phosphocreatine	3881.0	28.603344
DB00713	Oxacillin	3882.0	28.597866
DB07206	6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE	3883.0	28.597801
DB12960	INCB-9471	3884.0	28.596098
DB03937	Erythose-4-Phosphate	3885.0	28.595741
DB00178	Ramipril	3886.0	28.59565
DB12912	Nolatrexed	3887.0	28.59339
DB12850	Etalocib	3888.0	28.59091
DB04027	D-arginine	3889.0	28.588045
DB02497	L-Alpha-Glycerophosphorylserine	3890.0	28.587957
DB01786	D-Alanine	3891.0	28.586836
DB13726	Sulfaguanidine	3892.0	28.586008
DB00942	Cycrimine	3893.0	28.585703
DB02583	N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	3894.0	28.58543
DB00765	Metyrosine	3895.0	28.584082
DB01733	L-Phospholactate	3896.0	28.58198
DB07142	5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	3897.0	28.581003
DB08078	{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid	3898.0	28.5776
DB11979	Elagolix	3899.0	28.563177
DB07071	(R)-1-(4-(4-(Hydroxymethyl)-1,3,2-dioxaborolan-2-YL)phenethyl)guanidine	3900.0	28.55773
DB04764	[4-(3-AMINOMETHYL-PHENYL)-PIPERIDIN-1-YL]-(5-PHENETHYL- PYRIDIN-3-YL)-METHANONE	3901.0	28.557209
DB04478	Cp-166572, 2-Hydroxymethyl-4-(4-N,N-Dimethylaminosulfonyl-1-Piperazino)-Pyrimidine	3902.0	28.542892
DB00775	Tirofiban	3903.0	28.540033
DB07154	(3R)-4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-METHYL-1,4-DIAZEPAN-2-ONE	3904.0	28.539291
DB03509	2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide	3905.0	28.534996
DB11729	GSK-2330672	3906.0	28.534174
DB07245	6-[2-(3'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE	3907.0	28.531687
DB07000	N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide	3908.0	28.525152
DB13346	Bufexamac	3909.0	28.521694
DB06848	1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine	3910.0	28.521536
DB06521	Ertiprotafib	3911.0	28.520544
DB08051	(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE	3912.0	28.5175
DB00638	Inulin	3913.0	28.516487
DB01940	Balanol Analog 2	3914.0	28.509523
DB08749	3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE	3915.0	28.506777
DB01422	Nitroxoline	3916.0	28.506508
DB08822	Azilsartan medoxomil	3917.0	28.503193
DB06909	1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide	3918.0	28.50165
DB04763	1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM	3919.0	28.498499
DB07714	6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID	3920.0	28.498362
DB03878	N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide	3921.0	28.495152
DB07048	N-[(2R)-5-(aminosulfonyl)-2,3-dihydro-1H-inden-2-yl]-2-propylpentanamide	3922.0	28.488672
DB02007	alpha-D-glucose 6-phosphate	3923.0	28.487541
DB12591	BMS-911543	3924.0	28.486849
DB04459	3,4-Dichloroisocoumarin	3925.0	28.486229
DB11694	Ilorasertib	3926.0	28.482306
DB08169	(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide	3927.0	28.47732
DB11800	Tivozanib	3928.0	28.476963
DB08340	N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE	3929.0	28.472834
DB15120	GSK-239512	3930.0	28.471302
DB02086	(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium	3931.0	28.468716
DB00147	Pyridoxal	3932.0	28.467625
DB02715	Compound 18	3933.0	28.466225
DB08338	19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one	3934.0	28.466202
DB12558	AEE-788	3935.0	28.462872
DB08094	(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE	3936.0	28.462595
DB07156	(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione	3937.0	28.461618
DB03867	Meta-Nitro-Tyrosine	3938.0	28.461216
DB12457	Rimegepant	3939.0	28.460016
DB07515	1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol	3940.0	28.459406
DB07202	6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE	3941.0	28.459396
DB03060	Sri-9662	3942.0	28.4556
DB08622	4-(4-CHLORO-PHENYL)-1-{3-[2-(4-FLUORO-PHENYL)-[1,3]DITHIOLAN-2-YL]-PROPYL}-PIPERIDIN-4-OL	3943.0	28.44998
DB03176	KB-141	3944.0	28.447027
DB07201	(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid	3945.0	28.446383
DB02697	Hydroxyaminovaline	3946.0	28.442776
DB12138	PF-03715455	3947.0	28.441544
DB12746	AKN-028	3948.0	28.440907
DB08012	(METHYLPYRIDAZINE PIPERIDINE ETHYLOXYPHENYL)ETHYLACETATE	3949.0	28.439756
DB12625	Evogliptin	3950.0	28.438723
DB12784	NS-018	3951.0	28.435308
DB03455	(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid	3952.0	28.431679
DB15232	Telaglenastat	3953.0	28.427536
DB15291	BMS-986142	3954.0	28.422853
DB02884	Beta-Cyclohexyl-Alanine	3955.0	28.42264
DB03270	2,6-Difluorobenzenesulfonamide	3956.0	28.398666
DB02277	1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea	3957.0	28.395517
DB06309	Refametinib	3958.0	28.395
DB07959	3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE	3959.0	28.394625
DB03294	1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-Sulfonic Acid Amide	3960.0	28.383554
DB08687	FG-2216	3961.0	28.376606
DB15137	VK-2809	3962.0	28.375174
DB01947	RU78262	3963.0	28.374964
DB03032	S-octylglutathione	3964.0	28.372076
DB07741	4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE	3965.0	28.36764
DB04560	4,7-Dioxosebacic Acid	3966.0	28.364328
DB07965	6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9H-purine-2-carbonitrile	3967.0	28.35943
DB07456	3-(1H-indol-3-yl)-4-(1-{2-[(2S)-1-methylpyrrolidinyl]ethyl}-1H-indol-3-yl)-1H-pyrrole-2,5-dione	3968.0	28.357075
DB08103	2,6-dibromo-4-phenoxyphenol	3969.0	28.356718
DB07425	Sobetirome	3970.0	28.35594
DB05596	PRX-03140	3971.0	28.350286
DB08454	N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE	3972.0	28.349981
DB06989	{4-[2-BENZYL-3-METHOXY-2-(METHOXYCARBONYL)-3-OXOPROPYL]PHENYL}SULFAMIC ACID	3973.0	28.349855
DB06912	UNDECA-3,7-DIENE-1,3,7,11-TETRACARBALDEHYDE	3974.0	28.342558
DB07480	4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN	3975.0	28.334461
DB04404	Allosamizoline	3976.0	28.33414
DB03480	Brequinar Analog	3977.0	28.332441
DB07582	N-[(2R,3S)-1-((2S)-2-{[(CYCLOPENTYLAMINO)CARBONYL]AMINO}-3-METHYLBUTANOYL)-2-(1-FORMYL-1-CYCLOBUTYL)PYRROLIDINYL]CYCLOPROPANECARBOXAMIDE	3978.0	28.329004
DB15391	Elenbecestat	3979.0	28.322624
DB07064	(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE	3980.0	28.321383
DB09030	Vorapaxar	3981.0	28.321173
DB12228	Telcagepant	3982.0	28.320923
DB06892	(5S)-4,5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-N-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide	3983.0	28.319452
DB02318	2-deoxy-2-fluoro-alpha-D-mannosyl fluoride	3984.0	28.31289
DB08102	3,5-dibromobiphenyl-4-ol	3985.0	28.307947
DB05416	Cardarine	3986.0	28.30779
DB11946	AZD-1981	3987.0	28.30711
DB02464	Benzylamine	3988.0	28.299843
DB02381	nor-NOHA	3989.0	28.299334
DB07177	(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID	3990.0	28.299318
DB08009	5-[(E)-(5-CHLORO-2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]-N-[2-(DIETHYLAMINO)ETHYL]-2,4-DIMETHYL-1H-PYRROLE-3-CARBOXAMIDE	3991.0	28.29906
DB11969	Uprosertib	3992.0	28.291267
DB11758	Cenicriviroc	3993.0	28.289656
DB07428	4-[(5-methoxy-2-methylphenoxy)methyl]pyridine	3994.0	28.287203
DB07577	6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE	3995.0	28.27776
DB08414	6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE	3996.0	28.277466
DB06930	N-[amino(imino)methyl]-2-(2,5-diphenyl-1H-pyrrol-1-yl)acetamide	3997.0	28.276814
DB08723	5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	3998.0	28.27568
DB08058	4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2H)-one	3999.0	28.275068
DB03996	3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol	4000.0	28.267878
DB12154	Itacitinib	4001.0	28.263996
DB05075	TG-100801	4002.0	28.262388
DB03185	1-Beta-Ribofuranosyl-1,3-Diazepinone	4003.0	28.255407
DB13053	CP-195543	4004.0	28.254343
DB11805	Saracatinib	4005.0	28.253883
DB06907	2-(2,6-DICHLOROPHENYL)-1,3-BENZOXAZOLE-6-CARBOXYLIC ACID	4006.0	28.251972
DB02860	Calyculin A	4007.0	28.249784
DB02424	Geldanamycin	4008.0	28.24079
DB07253	N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine	4009.0	28.239086
DB07297	5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE	4010.0	28.23478
DB02678	2-Deoxy-2-Aminogalactose	4011.0	28.228865
DB06859	N-ALLYL-5-AMIDINOAMINOOXY-PROPYLOXY-3-CHLORO-N-CYCLOPENTYLBENZAMIDE	4012.0	28.21791
DB03865	6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine	4013.0	28.215914
DB02320	N-beta-D-glucopyranosylacetamide	4014.0	28.214947
DB08593	1,2,5-THIADIAZOLIDIN-3-ONE-1,1-DIOXIDE	4015.0	28.21334
DB07070	(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid	4016.0	28.209122
DB01765	(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid	4017.0	28.20371
DB07279	N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE	4018.0	28.202808
DB04910	Oxibendazole	4019.0	28.201588
DB03678	(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine	4020.0	28.196165
DB12272	Vidupiprant	4021.0	28.194141
DB08611	2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL	4022.0	28.193962
DB03967	Dodecyl sulfate	4023.0	28.185644
DB08656	5-amino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide	4024.0	28.168972
DB11949	Vestipitant	4025.0	28.168205
DB15091	Upadacitinib	4026.0	28.167852
DB04071	Cpad	4027.0	28.167244
DB07832	4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde	4028.0	28.165094
DB03135	[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid	4029.0	28.163956
DB01666	D-Myo-Inositol-Hexasulphate	4030.0	28.148737
DB07535	2-amino-6-[2-(1H-indol-6-yl)ethyl]pyrimidin-4(3H)-one	4031.0	28.146814
DB04727	1-{4-[4-Amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea	4032.0	28.145882
DB02345	Selenocysteine	4033.0	28.145098
DB04436	3-Fluoro-L-tyrosine	4034.0	28.143433
DB04783	Sphinxolide B	4035.0	28.143333
DB04081	(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide	4036.0	28.140598
DB12385	10-hydroxycamptothecin	4037.0	28.13921
DB12371	Siponimod	4038.0	28.133608
DB07141	5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	4039.0	28.13253
DB02118	CP-271485	4040.0	28.130043
DB15105	PF-06751979	4041.0	28.129702
DB05913	OSI-930	4042.0	28.126886
DB06925	3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE	4043.0	28.124702
DB01758	3-Iodo-Tyrosine	4044.0	28.121653
DB11832	Crenolanib	4045.0	28.12093
DB06519	Edaglitazone	4046.0	28.11807
DB04213	N-Cyclohexyl-N'-(Propyl)Phenyl Urea	4047.0	28.108833
DB07472	(R)-(+)9B-(3-METHYL)PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-5(9BH)-ONE	4048.0	28.102633
DB03314	5-fluorotryptophan	4049.0	28.101519
DB01439	3-Methylthiofentanyl	4050.0	28.100143
DB15362	LSZ-102	4051.0	28.098854
DB01180	Rescinnamine	4052.0	28.097301
DB04873	Piboserod	4053.0	28.097267
DB06021	AV-412	4054.0	28.096075
DB08388	5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE	4055.0	28.095615
DB07326	6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide	4056.0	28.095575
DB07693	N-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide	4057.0	28.09362
DB00198	Oseltamivir	4058.0	28.08501
DB03539	2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose	4059.0	28.084663
DB15293	Epalrestat	4060.0	28.082596
DB14875	AZD-4017	4061.0	28.077932
DB02615	Compound 19	4062.0	28.076365
DB00642	Pemetrexed	4063.0	28.074673
DB07680	[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID	4064.0	28.073496
DB12566	Decernotinib	4065.0	28.07106
DB08786	4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine	4066.0	28.070637
DB01347	Saprisartan	4067.0	28.067482
DB03731	S-2-(Boronoethyl)-L-Cysteine	4068.0	28.05459
DB07317	(3E)-3-[(phenylamino)methylidene]dihydrofuran-2(3H)-one	4069.0	28.0538
DB07461	3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE	4070.0	28.051836
DB07477	Felbinac	4071.0	28.05132
DB13914	Volixibat	4072.0	28.051092
DB12579	JNJ-37822681	4073.0	28.048912
DB03306	RU78300	4074.0	28.045721
DB07930	(3R)-3-HYDROXYDODECANOIC ACID	4075.0	28.045097
DB06857	N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE	4076.0	28.044975
DB04351	Aconitate Ion	4077.0	28.043062
DB04410	3-Phenylpropylamine	4078.0	28.042292
DB01695	N-Hydroxy-4-Phosphono-Butanamide	4079.0	28.041553
DB04311	4-Phenylbutylamine	4080.0	28.040134
DB06137	KX-01	4081.0	28.038433
DB12289	Darexaban	4082.0	28.037947
DB08915	Aleglitazar	4083.0	28.036884
DB15328	Ubrogepant	4084.0	28.032202
DB08302	3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid	4085.0	28.031675
DB07553	9,9,9-TRIFLUORO-8-OXO-N-PHENYLNONANAMIDE	4086.0	28.03139
DB05806	Cositecan	4087.0	28.02622
DB03368	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	4088.0	28.022549
DB09211	Limaprost	4089.0	28.02185
DB00872	Conivaptan	4090.0	28.018955
DB07023	(1R)-2-[(Diaminomethylene)amino]-1-{4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl}ethyl nicotinate	4091.0	28.017876
DB04971	Reglitazar	4092.0	28.017672
DB05653	IRX-5183	4093.0	28.005075
DB00299	Penciclovir	4094.0	28.003906
DB12504	JNJ-40346527	4095.0	28.003227
DB03877	AL4623	4096.0	28.000774
DB13060	CEP-37440	4097.0	27.997889
DB08155	N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE	4098.0	27.996634
DB02498	Carba-nicotinamide-adenine-dinucleotide	4099.0	27.996014
DB12382	R-306465	4100.0	27.995901
DB03379	2-Carboxyethylphosphonic Acid	4101.0	27.995415
DB07676	3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one	4102.0	27.990198
DB01893	N6-Benzyl Adenosine-5'-Diphosphate	4103.0	27.988977
DB11998	Sorivudine	4104.0	27.98847
DB03695	Piritrexim	4105.0	27.983213
DB03478	2'-O-Acetyl Adenosine-5-Diphosphoribose	4106.0	27.973267
DB11718	Encorafenib	4107.0	27.973146
DB06943	(3S)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol	4108.0	27.972878
DB04689	2-{5-[3-(6-BENZOYL-1-PROPYLNAPHTHALEN-2-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID	4109.0	27.970911
DB07165	N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE	4110.0	27.970514
DB02189	2',3'-Dideoxyadenosine-5'-Triphosphate	4111.0	27.963787
DB02422	Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside	4112.0	27.953386
DB12008	Prexasertib	4113.0	27.952272
DB12299	Bavisant	4114.0	27.950838
DB11853	Relugolix	4115.0	27.948776
DB07274	N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide	4116.0	27.948017
DB01983	2(S)-Amino-6-Boronohexanoic Acid	4117.0	27.946701
DB00135	Tyrosine	4118.0	27.943954
DB06195	Seliciclib	4119.0	27.941196
DB12486	Elobixibat	4120.0	27.941013
DB12515	9-aminocamptothecin	4121.0	27.931334
DB03680	Tartronate	4122.0	27.929573
DB08776	N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE	4123.0	27.929472
DB08651	3'-THIO-THYMIDINE-5'-PHOSPHATE	4124.0	27.929287
DB02548	D-glucitol 6-phosphate	4125.0	27.921267
DB08598	4-CHLORO-8-METHYL-7-(3-METHYL-BUT-2-ENYL)-6,7,8,9-TETRAHYDRO-2H-2,7,9A-TRIAZA-BENZO[CD]AZULENE-1-THIONE	4126.0	27.920391
DB08093	3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE	4127.0	27.910528
DB04715	IMIDAZOPYRIDAZIN 1	4128.0	27.90752
DB08098	{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid	4129.0	27.906763
DB02917	N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide	4130.0	27.896168
DB12668	Metenkefalin	4131.0	27.895227
DB07514	3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one	4132.0	27.886908
DB07733	1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE	4133.0	27.885532
DB11751	Cabotegravir	4134.0	27.885473
DB06913	(3R)-3-[3,5-Bis(trifluoromethyl)anilino]-2-cyano-3-sulfanylpropanamide	4135.0	27.88301
DB07175	N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide	4136.0	27.878162
DB15419	Nanatinostat	4137.0	27.876245
DB14924	PF-06651600	4138.0	27.873196
DB07815	GIBBERELLIN A4	4139.0	27.873135
DB04493	Fructose-6-Phosphate	4140.0	27.867586
DB07122	1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine	4141.0	27.866924
DB04012	(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine	4142.0	27.865652
DB03310	Glutathione disulfide	4143.0	27.86474
DB11629	Laropiprant	4144.0	27.864468
DB08036	6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one	4145.0	27.86286
DB07662	N-[4-(3-BROMO-PHENYLAMINO)-QUINAZOLIN-6-YL]-ACRYLAMIDE	4146.0	27.8598
DB03329	2-Pyridinethiol	4147.0	27.849882
DB04775	Reidispongiolide C	4148.0	27.848055
DB07734	N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide	4149.0	27.845879
DB04446	Benzo[B]Thiophene-2-Carboxamidine	4150.0	27.8404
DB00786	Marimastat	4151.0	27.836882
DB12318	BMS-599626	4152.0	27.836042
DB12847	Pyroxamide	4153.0	27.830446
DB07716	(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL	4154.0	27.824879
DB12463	Semagacestat	4155.0	27.81953
DB04578	(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide	4156.0	27.819494
DB15009	PF-04937319	4157.0	27.817022
DB05155	CR665	4158.0	27.813679
DB11689	Selumetinib	4159.0	27.812668
DB02201	Malonate Ion	4160.0	27.812319
DB06908	(2S)-3-(1-{[2-(2-CHLOROPHENYL)-5-METHYL-1,3-OXAZOL-4-YL]METHYL}-1H-INDOL-5-YL)-2-ETHOXYPROPANOIC ACID	4161.0	27.809715
DB02297	2-Amino-6-Chloropyrazine	4162.0	27.809074
DB12302	CP-724714	4163.0	27.807823
DB04112	(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate	4164.0	27.806812
DB06393	Xaliproden	4165.0	27.805489
DB11804	AZD-5672	4166.0	27.802502
DB04315	Guanosine-5'-Diphosphate	4167.0	27.801626
DB01948	1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One	4168.0	27.798195
DB12988	LY-518674	4169.0	27.796997
DB15447	Setogepram	4170.0	27.790892
DB12054	BQ-123	4171.0	27.790867
DB12392	Resminostat	4172.0	27.78717
DB11679	Fruquintinib	4173.0	27.787165
DB12072	Orantinib	4174.0	27.78166
DB06159	Rubitecan	4175.0	27.78064
DB12563	MK-0686	4176.0	27.774115
DB02689	S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine	4177.0	27.772068
