DrugID	DrugName	AvgRank	AvgScore
DB05232	Tetrodotoxin	3364.2	30.215998
DB01091	Butenafine	3365.4	30.276794
DB07621	(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	3365.4	30.061695
DB02901	Stanolone	3367.4	29.613653
DB00288	Amcinonide	3371.6	29.804956
DB03753	Flurbiprofen Methyl Ester	3372.4	30.404926
DB06891	5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE	3373.2	29.936666
DB08018	N-{(3S,4S)-4-[(6-AMINO-4-METHYLPYRIDIN-2-YL)METHYL]PYRROLIDIN-3-YL}-N'-(4-CHLOROBENZYL)ETHANE-1,2-DIAMINE	3373.4	30.15474
DB03389	alpha-D-Xylopyranose	3373.8	30.104969
DB03397	Uridine-Diphosphate-N-Acetylglucosamine	3374.6	29.990376
DB00790	Perindopril	3376.6	30.209427
DB02622	2-(Oxalyl-Amino)-Benzoic Acid	3378.0	30.285534
DB01763	7-thionicotinamide-adenine-dinucleotide phosphate	3381.0	30.325867
DB08906	Fluticasone furoate	3381.2	29.75113
DB07418	bis(4-nitrophenyl) hydrogen phosphate	3381.4	30.29624
DB11619	Gestrinone	3381.8	29.79275
DB00637	Astemizole	3382.0	30.302692
DB06413	Armodafinil	3383.2	30.251368
DB03515	Equilenin	3383.4	29.796015
DB05695	NPS-2143	3383.6	30.247135
DB04018	S-Isopropyl-Isothiourea	3384.2	30.153461
DB04652	Corticosterone	3387.4	29.675877
DB04366	3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate	3387.6	30.304539
DB01100	Pimozide	3387.8	30.243582
DB08835	Spaglumic Acid	3388.2	30.03912
DB08258	6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID	3388.4	30.35844
DB00489	Sotalol	3388.4	30.287252
DB04207	N-(5-Amino-5-Carboxypentyl)Glutamic Acid	3390.4	30.334116
DB02504	[3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid	3390.8	30.02387
DB12491	Fasiglifam	3391.0	29.777893
DB04588	N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE	3392.8	29.598913
DB08325	2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol	3393.0	29.817072
DB08739	2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione	3394.0	30.207312
DB07960	5-ACETAMIDO-5,6-DIHYDRO-4-HYDROXY-6-ISOBUTOXY-4H-PYRAN-2-CARBOXYLIC ACID	3394.4	29.172867
DB07895	ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID	3394.4	30.231485
DB02249	2-Ethoxyethanol	3395.4	29.85817
DB08875	Cabozantinib	3396.2	29.958012
DB03286	C-(1-Azido-Alpha-D-Glucopyranosyl) Formamide	3396.2	30.198019
DB01400	Neostigmine	3397.8	29.97106
DB04233	(Hydroxyethyloxy)Tri(Ethyloxy)Octane	3398.4	30.178364
DB08341	4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide	3398.6	29.903992
DB07107	(1S)-2-(1H-INDOL-3-YL)-1-[({5-[(E)-2-PYRIDIN-4-YLVINYL]PYRIDIN-3-YL}OXY)METHYL]ETHYLAMINE	3399.4	29.718298
DB00273	Topiramate	3400.2	29.821392
DB08557	2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide	3400.4	29.770267
DB01191	Dexfenfluramine	3400.6	30.168911
DB08032	N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE	3400.8	30.259832
DB08396	4-{[(E)-(5-Oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid	3401.2	29.707367
DB03821	2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid	3401.8	30.32197
DB01824	(3S)-Tetrahydro-3-furanyl {(2S,3S)-4-[(2S,4R)-4-{(1S,2R)-2-[(S)-amino(hydroxy)methoxy]-2,3-dihydro-1H-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate	3402.6	30.200459
DB06194	Elocalcitol	3402.8	29.880447
DB00748	Carbinoxamine	3406.4	30.01318
DB00333	Methadone	3408.6	30.318573
DB11653	Bremelanotide	3408.8	29.846273
DB09472	Sodium sulfate	3409.6	29.98646
DB03093	8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	3409.8	29.580301
DB02871	3-Butylthiolane 1-Oxide	3411.2	29.978878
DB06145	Spiramycin	3411.6	30.074173
DB06964	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE	3412.0	29.562286
DB12468	Pf-04531083	3412.2	30.304804
DB08353	2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE	3413.2	29.68812
DB07622	1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA	3413.2	29.64979
DB00592	Piperazine	3413.8	29.832327
DB01795	Phenyl Boronic Acid	3416.2	29.995062
DB12353	Ulodesine	3416.4	30.14809
DB00349	Clobazam	3417.0	30.211359
DB06070	SNX-5422	3417.8	29.664515
DB04287	(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid	3418.0	29.735226
DB04832	Zimelidine	3418.2	30.02943
DB00868	Benzonatate	3418.6	30.216421
DB00184	Nicotine	3419.2	29.917736
DB00622	Nicardipine	3419.2	30.127777
DB07102	(2S)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid	3419.8	30.248377
DB07286	BMS-564929	3420.4	29.679693
DB08023	N-cyclohexyl-4-imidazo[1,2-a]pyridin-3-yl-N-methylpyrimidin-2-amine	3421.6	29.767725
DB08461	3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL	3421.8	29.643549
DB07907	(2S)-2-HYDROXYOCTANOIC ACID	3423.2	29.986572
DB08088	2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile	3423.6	29.690271
DB02285	Protoporphyrin	3423.6	30.148825
DB00136	Calcitriol	3424.8	29.87965
DB14904	Pimasertib	3425.0	29.823101
DB02629	N,N-[2,5-O-di-2-fluoro-benzyl-glucaryl]-di-[1-amino-indan-2-ol]	3430.0	29.837381
DB00351	Megestrol acetate	3430.6	29.565205
DB07641	Decyl(dimethyl)phosphine oxide	3430.6	29.95049
DB06185	Forodesine	3431.4	30.076807
DB03893	Thionicotinamide-Adenine-Dinucleotide	3431.8	30.114727
DB08240	N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE	3433.4	30.115683
DB12146	Rigosertib	3435.6	29.91833
DB02884	Beta-Cyclohexyl-Alanine	3436.8	30.018734
DB06820	Sulconazole	3439.8	29.888798
DB08964	Gemeprost	3443.0	29.541168
DB02943	N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine	3443.4	30.056686
DB07195	4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL	3443.4	29.526325
DB15447	Setogepram	3444.4	29.839085
DB04600	4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE	3444.4	29.914913
DB02044	N-[3-(aminomethyl)benzyl]acetamidine	3445.4	30.060328
DB08489	N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE	3446.0	28.978231
DB01569	Formebolone	3447.0	29.66512
DB08545	(1R)-1-PHENYLETHYL 4-(ACETYLAMINO)BENZYLPHOSPHONATE	3447.4	29.52361
DB12623	Taprenepag	3451.6	29.660416
DB09342	Propoxycaine	3452.8	30.148336
DB04112	(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate	3454.0	30.04507
DB08019	N-{(3R,4S)-4-[(6-amino-4-methylpyridin-2-yl)methyl]pyrrolidin-3-yl}-N'-(3-chlorobenzyl)ethane-1,2-diamine	3454.4	30.010334
DB02996	2-(Thiomethylene)-4-Methylpentanoic Acid	3455.6	29.685247
DB01348	Spirapril	3458.0	29.341167
DB01018	Guanfacine	3458.4	29.928015
DB08129	(1R)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol	3458.8	29.68916
DB02833	[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine	3460.4	29.384146
DB07087	4-[(1S,2S,5S,9R)-5-(HYDROXYMETHYL)-8,9-DIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL	3461.8	29.460892
DB01738	Phosphorylcolamine	3461.8	29.682058
DB08659	2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide	3462.4	29.784433
DB03686	S-(4-nitrobenzyl)glutathione	3463.0	30.150867
DB12655	Patidegib	3464.4	29.644812
DB07298	3-(CARBOXYMETHOXY)THIENO[2,3-B]PYRIDINE-2-CARBOXYLIC ACID	3465.0	30.100922
DB00647	Dextropropoxyphene	3466.0	30.098291
DB11974	PF-04691502	3466.2	29.526592
DB02843	alpha-D-glucose-1-phosphate	3467.6	29.882313
DB15425	CYC-065	3468.4	29.479172
DB04263	Geneticin	3469.0	30.02818
DB02109	Hadacidin	3470.6	30.010855
DB01242	Clomipramine	3471.8	29.821741
DB01395	Drospirenone	3472.2	29.457102
DB02785	(2S)-1-[(2S,4R)-4-Benzyl-2-hydroxy-5-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]amino}-5-oxopentyl]-4-{[6-chloro-5-(4-methyl-1-piperazinyl)-2-pyrazinyl]carbonyl}-N-(2-methyl-2-propanyl)-2-piperazineca rboxamide	3472.6	29.939383
DB01561	Androstanedione	3473.2	29.428646
DB04227	9-Amino-2-Deoxy-2,3-Dehydro-N-Acetyl-Neuraminic Acid	3474.2	28.743124
DB03752	P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid	3474.6	30.140533
DB07852	1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID	3475.0	29.40856
DB09082	Vilanterol	3475.2	29.977863
DB03635	Ethanesulfonic Acid	3478.0	29.99969
DB08130	N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine	3478.2	29.608395
DB08562	4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID	3478.4	29.755194
DB03552	3-Tyrosine	3478.8	29.93427
DB03032	S-octylglutathione	3479.2	30.001501
DB02404	1-Deoxy-1-Thio-Heptaethylene Glycol	3480.0	29.606731
DB03471	6-phenyl-4(R)-(7-phenyl-heptanoylamino)-hexanoic acid	3480.4	29.627298
DB03487	(S)-Aspartimide	3480.6	29.963018
DB02047	2-(1,1'-Biphenyl-4-Yl)Propanoic Acid	3483.0	30.087887
DB04465	Lactose	3483.0	29.889843
DB08178	4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine	3483.2	29.333643
DB06182	Talabostat	3483.6	30.008352
DB02072	2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid	3484.4	30.003735
DB00278	Argatroban	3485.6	30.12347
DB07754	N-({(1R)-1-carboxy-2-[(4-fluorobenzyl)sulfanyl]ethyl}carbamoyl)-L-glutamic acid	3485.8	29.312176
DB04781	5-hydroxyvaleric acid	3486.8	30.05596
DB04982	Talampanel	3488.2	29.782543
DB11730	Ribociclib	3489.0	29.479603
DB01777	CoA-S-trimethylene-acetyl-tryptamine	3492.0	29.419962
DB09124	Medrogestone	3494.2	29.415594
DB04001	6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid	3497.6	29.975208
DB04173	Fructose	3497.8	29.89233
DB07836	1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL	3498.0	29.989407
DB03847	Gamma-Carboxy-Glutamic Acid	3498.0	30.09737
DB03749	4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole	3498.4	29.31424
DB00654	Latanoprost	3498.8	29.749374
DB07592	(2R)-3-Methyl-1-phenyl-2-butanyl [(2S)-1-oxo-2-hexanyl]carbamate	3499.4	29.141378
DB14219	Monomethyl fumarate	3500.0	29.922525
DB02656	LY-294002	3500.0	29.458578
DB12741	DTP-348	3500.8	29.707432
DB03664	UP5	3501.2	30.034576
DB04276	N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine	3505.6	29.331034
DB06196	Icatibant	3505.8	29.206982
DB04820	Nialamide	3506.2	30.050491
DB01321	Josamycin	3506.8	29.876942
DB08197	(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime	3508.8	29.536396
DB09212	Loxoprofen	3511.2	30.037842
DB07609	N,N-DIMETHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	3513.8	29.686838
DB02597	[2(R,S)-2-Sulfanylheptanoyl]-Phe-Ala	3516.2	29.145273
DB04282	2-deoxy-2-fluoro-α-D-glucose	3516.4	29.78443
DB02373	Adenosine monotungstate	3517.0	29.877003
DB02376	D-gluconhydroximo-1,5-lactam	3519.4	29.817652
DB01688	P-Cresol	3519.6	29.406555
DB00301	Flucloxacillin	3522.0	30.01122
DB07495	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE	3522.4	29.258093
DB14860	Ensartinib	3524.0	29.867884
DB06124	L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal	3524.6	29.343815
DB02710	2,3,-Dihydroxybenzoylserine	3525.0	29.463095
DB06969	2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide	3528.0	29.3818
DB01961	Cytidine 3'-monophosphate	3528.4	29.891138
DB02300	Calcipotriol	3529.2	29.697016
DB03401	1D-myo-inositol 1,4,5-trisphosphate	3529.8	29.215885
DB00123	L-Lysine	3530.0	30.019886
DB02827	7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	3530.2	29.927143
DB02671	1-Methylimidazole	3532.6	29.4797
DB11145	Oxyquinoline	3532.6	29.569601
DB01297	Practolol	3534.2	29.973995
DB12129	Tideglusib	3534.4	29.38412
DB09322	Zinc sulfate	3534.6	29.677883
DB12717	Mibampator	3534.8	29.80296
DB00528	Lercanidipine	3534.8	29.945917
DB00683	Midazolam	3535.8	29.49036
DB15046	LY-2881835	3537.0	29.394688
DB08041	3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID	3537.0	29.256948
DB03154	{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid	3537.2	29.738888
DB08847	Hydroxyproline	3538.8	29.877783
DB08114	5-benzyl-1,3-thiazol-2-amine	3539.2	29.303928
DB14846	Bimiralisib	3539.8	29.301487
DB07594	4-[4-(2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)-3-METHYL-1H-PYRAZOL-5-YL]-6-ETHYLBENZENE-1,3-DIOL	3539.8	29.181982
DB02341	Mdl 101,146	3540.2	29.215649
DB06419	Cethromycin	3540.6	29.81167
DB12138	PF-03715455	3541.0	29.509195
DB07039	(2S)-N-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide	3542.2	29.332922
DB02082	Phosphoaminophosphonic acid guanylate ester	3542.2	29.817028
DB02259	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide	3542.4	29.679462
DB07618	2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE	3543.0	29.360386
DB03435	Uridine-5'-Diphosphate	3544.0	29.602901
DB00737	Meclizine	3544.6	29.507862
DB08703	12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12H)-one	3547.0	29.665104
DB02925	Piretanide	3547.2	29.871216
DB00522	Bentiromide	3550.6	29.817911
DB04013	1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide	3552.2	29.803242
DB07877	8-(6-BROMO-BENZO[1,3]DIOXOL-5-YLSULFANYL)-9-(3-ISOPROPYLAMINO-PROPYL)-ADENINE	3552.2	29.168554
DB01621	Pipotiazine	3555.0	29.811731
DB09075	Edoxaban	3556.2	29.775427
DB04419	D-norleucine	3556.8	29.877747
DB12662	Naveglitazar	3557.2	29.806128
DB02558	N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine	3560.2	29.036388
DB07668	3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC ACID	3560.4	29.67458
DB04676	Dansyllysine	3562.0	29.08756
DB07834	N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide	3562.2	29.415869
DB13934	Ligandrol	3562.2	29.288769
DB04757	GUANOSINE-2',3'-O-METHYLIDENEPHOSPHONATE	3563.2	29.808777
DB04723	2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID	3566.4	29.172413
DB08370	S-(4-BROMOBENZYL)CYSTEINE	3567.0	29.900076
DB03673	Beta(2-Thienyl)Alanine	3567.0	29.788168
DB00545	Pyridostigmine	3567.4	29.593536
DB12614	Reparixin	3567.8	29.472431
DB09090	Pinaverium	3568.0	29.396338
DB00174	Asparagine	3569.0	29.75155
DB03115	5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide	3572.0	29.452862
DB04092	Apstatin	3572.0	29.03772
DB04634	N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE	3572.8	28.594538
DB12241	TAK-733	3573.2	29.449352
DB02235	L-methionine (R)-S-oxide	3574.0	29.58224
DB01587	Ketazolam	3575.6	29.375996
DB02818	Iodo-Willardiine	3576.6	29.754904
DB03759	FG-9041	3577.0	29.27824
DB07997	N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE	3577.6	29.165287
DB04662	OLOMOUCINE II	3578.6	29.200516
DB08182	4-(4-propoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine	3580.6	29.02713
DB00869	Dorzolamide	3581.2	29.319473
DB06940	N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide	3582.4	29.378012
DB01823	Beta-D-Glucopyranose Spirohydantoin	3583.8	29.600641
DB07947	ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE	3584.8	29.095379
DB08128	(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine	3585.2	29.192484
DB00454	Meperidine	3585.4	29.823908
DB02661	Adenosine-5'-diphosphate-2',3'-vanadate	3585.8	29.813427
DB03020	5-beta-D-ribofuranosylnicotinamide adenine dinucleotide	3587.8	29.627838
DB12857	NVP-LEQ-506	3587.8	29.71198
DB04531	Benzylcysteine	3588.6	29.672266
DB13995	Ferric pyrophosphate citrate	3588.6	29.498089
DB00425	Zolpidem	3588.8	29.43459
DB01228	Encainide	3590.6	29.801361
DB14043	Palmidrol	3591.2	29.755634
DB08742	1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-, (1R,3S,5Z)	3592.0	29.071787
DB09201	Ciglitazone	3593.6	29.73402
DB06624	Taranabant	3594.2	29.628983
DB01520	Tenocyclidine	3597.2	29.578358
DB02784	N-(Bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide	3597.4	29.759136
DB07382	N~2~-1H-benzimidazol-5-yl-N~4~-(3-cyclopropyl-1H-pyrazol-5-yl)pyrimidine-2,4-diamine	3598.8	29.321774
DB08861	DPDPE	3600.0	29.517532
DB03380	L-tyrosinamide	3600.4	29.331879
DB07747	(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE	3600.6	29.26118
DB03189	Cu-Cyclam	3601.0	29.554413
DB07941	PH-797804	3601.2	29.35885
DB04000	Bromo-Willardiine	3601.6	29.707636
DB07632	5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide	3602.6	29.320704
DB01699	(4e)-4-Aminohex-4-Enoic Acid	3602.8	29.747595
DB03767	Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide	3602.8	28.845444
DB08283	(2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL	3602.8	29.651236
DB00417	Phenoxymethylpenicillin	3604.4	29.425049
DB11852	Tegobuvir	3605.0	29.348003
DB05220	Alisertib	3605.0	29.189648
DB07617	N-METHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	3605.2	29.524012
DB07784	[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID	3605.8	29.496288
DB07024	2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE	3606.0	28.926956
DB01844	N,N-dimethylformamide	3606.8	29.691685
DB00714	Apomorphine	3607.2	29.387768
DB04754	GUANOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE	3608.2	29.695713
DB04461	Coproporphyrinogen III	3608.6	29.401342
DB02550	8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	3611.2	28.850388
DB01922	Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam	3612.2	29.604544
DB01079	Tegaserod	3613.6	29.672443
DB03096	N-Aminoethylmorpholine	3614.6	29.709782
DB08113	3-pyridin-4-yl-1H-indazole	3615.2	28.951956
DB02730	4-Methylthio-Alpha-D-Mannose	3619.0	29.522959
DB08506	N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine	3620.0	28.945456
DB08083	2-(1,3-thiazol-4-yl)-1H-benzimidazole-5-sulfonamide	3620.4	29.249182
DB13060	CEP-37440	3622.0	29.448513
DB07226	N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE	3622.8	29.104664
DB15399	BMS-754807	3623.4	29.168446
DB03479	8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione	3623.6	29.580713
DB12708	Sulprostone	3625.2	29.015514
DB12108	Taselisib	3625.4	29.204721
DB02824	N-Pyridoxyl-Glycine-5-Monophosphate	3625.4	29.516953
DB00318	Codeine	3626.2	29.65803
DB14125	Benazeprilat	3626.2	28.808643
DB06333	Trodusquemine	3629.2	29.569254
DB07601	4-chloro-6-{5-[(2-morpholin-4-ylethyl)amino]-1,2-benzisoxazol-3-yl}benzene-1,3-diol	3629.6	28.911753
DB03588	Diphenylacetic Acid	3630.2	29.491314
DB12180	Apitolisib	3631.6	29.1656
DB02751	Glycocyamine	3632.0	29.66953
DB03058	2-Aminobenzyl alcohol	3633.6	29.588232
DB01931	5,7-Dichlorokynurenic acid	3633.8	29.585545
DB13061	MLN8054	3634.8	29.084631
DB07860	(2R)-2-(4-CHLOROPHENYL)-2-PHENYLETHANAMINE	3636.4	28.996206
DB00697	Tizanidine	3636.8	29.250418
DB02547	Guanosine-5'-Diphosphate-Rhamnose	3637.6	29.465103
DB02095	Isatin	3638.6	29.506763
DB04337	Methyl Isocyanide	3638.8	29.145025
DB01078	Deslanoside	3638.8	29.116772
DB01837	O-acetyl-L-serine	3638.8	29.732666
DB01080	Vigabatrin	3639.4	29.637934
DB03102	2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	3640.4	29.60223
DB02263	Glyceraldehyde-3-Phosphate	3640.6	29.64083
DB04351	Aconitate Ion	3640.8	29.5263
DB00125	Arginine	3641.2	29.715128
DB04601	4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE	3642.8	29.444614
DB12933	RO-4987655	3646.4	29.281464
DB00211	Midodrine	3647.6	29.689981
DB11666	Buparlisib	3648.6	28.949448
DB02893	D-Methionine	3651.6	29.61202
DB11982	GDC-0623	3656.4	29.238983
DB02196	Uridine-Diphosphate-N-Acetylgalactosamine	3656.6	29.170557
DB03908	Inhibitor Bea322	3656.8	29.189306
DB08521	4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE	3657.0	28.930023
DB12445	Nitroaspirin	3657.0	29.62029
DB00612	Bisoprolol	3658.2	29.58546
DB11558	Toluene	3659.6	29.164303
DB12566	Decernotinib	3661.2	29.159552
DB00715	Paroxetine	3663.2	29.501312
DB00972	Azelastine	3663.4	29.407959
DB04510	3-phospho-D-glyceric acid	3664.4	29.55605
DB06212	Tolvaptan	3665.2	29.650253
DB01746	D-Leucine	3665.4	29.355637
DB00511	Acetyldigitoxin	3665.4	28.930119
